InstitutionCode,CollectionCode,CatalogNumber,IndividualCount,ScientificName,Family,PreparationType,Tissues,Latitude,Longitude,CoordinateUncertaintyInMeters,HorizontalDatum,Country,StateProvince,County,Island,IslandGroup,Locality,VerbatimElevation,VerbatimDepth,YearCollected,MonthCollected,DayCollected,Collector,GeorefMethod,LatLongComments,BasisOfRecord,Remarks,DateLastModified
MSB,Fish specimens,MSB:Fish:79842,1,Ptychocheilus lucius,Cyprinidae,"whole organism (formalin-fixed, 70% ethanol)",,36.740135,-108.485516,,North American Datum 1927,United States,New Mexico,San Juan County,,,San Juan River Fruitland diversion canal ca. 2-3 miles downstream of APS weir and pumping station,,.01 meters-.3 meters,2005,11,02,"Collector(s): W. H. Brandenburg, Michael A. Farrington",not recorded,,PreservedSpecimen,"ASIR Hogback Diversion Canal 2005 and 2015 Fish Entrainment Study; verbatim collectors: W. Howard Brandenburg, Michael A. Farrington",2019-05-27 07:55:20.0
MSB,Fish specimens,MSB:Fish:97710,1,Ptychocheilus lucius,Cyprinidae,whole organism (95% ethanol),,37.031169,-109.049997,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 2.3 miles downstream of the Four Corners bridge or where US HWY 160 crosses the river in Colorado.",,.17 meters,2014,07,15,"Collector(s): Jennifer L. Kennedy, Austin L. Fitzgerald",not recorded,,PreservedSpecimen,"San Juan River 2014 Larval Colorado Pikeminnow and Razorback Sucker Survey; verbatim collectors: Jennifer L. Kennedy, Austin L. Fitzgerald",2019-05-27 05:46:49.0
MSB,Fish specimens,MSB:Fish:66786,1,Ptychocheilus lucius,Cyprinidae,"whole organism (formalin-fixed, 55% isopropanol)",,40.520519,-108.986785,,World Geodetic System 1984,United States,Colorado,Moffat County,,,"Colorado: Moffat Co., Colorado Drainage. Green R. at Echo Park. Collector(s): C.D. Vanicek",,,1966,08,15,"Collector(s): C. D. Vanicek, USGS Biological Survey Fort Collins",not recorded,,PreservedSpecimen,"USGS Fort Collins CO Biological Survey Collections; verbatim collectors: C. D. Vanicek, USGS Biological Survey Fort Collins",2019-05-27 05:10:55.0
MSB,Fish specimens,MSB:Fish:66801,1,Ptychocheilus lucius,Cyprinidae,"whole organism (formalin-fixed, 55% isopropanol)",,40.520519,-108.986785,,World Geodetic System 1984,United States,Colorado,Moffat County,,,"Colorado: Moffat Co., Colorado Drainage. Green R. at Echo Park. Collector(s): P.B. Holden",,,1970,06,24,"Collector(s): Paul B. Holden, USGS Biological Survey Fort Collins",not recorded,,PreservedSpecimen,"USGS Fort Collins CO Biological Survey Collections; verbatim collectors: Paul B. Holden, USGS Biological Survey Fort Collins",2019-05-27 05:10:56.0
MSB,Fish specimens,MSB:Fish:68186,1,Ptychocheilus lucius,Cyprinidae,"whole organism (formalin-fixed, 55% isopropanol)",,40.520519,-108.986785,,World Geodetic System 1984,United States,Colorado,Moffat County,,,"Colorado: Moffat Co., Colorado Drainage. Green R. above mouth of Yampa R.. Collector(s): Vanicek",,,1964,09,12,"Collector(s): C. D. Vanicek, USGS Biological Survey Fort Collins",not recorded,,PreservedSpecimen,"Kind_Type: TANK; Calcfld: USGS 9; Storage: 50% ISOP, USGS 9; ; in USGS Tank 9; metal tag 1698; methylmercury study.  See attached info.  July 2009",2019-05-27 05:21:50.0
MSB,Fish specimens,MSB:Fish:66765,1,Ptychocheilus lucius,Cyprinidae,"whole organism (formalin-fixed, 55% isopropanol)",,40.520519,-108.986785,,World Geodetic System 1984,United States,Colorado,Moffat County,,,"Colorado: Moffat Co., Colorado Drainage. Green R. above mouth of Yampa R.. Collector(s): Vanicek",,,1964,08,04,"Collector(s): C. D. Vanicek, USGS Biological Survey Fort Collins",not recorded,,PreservedSpecimen,"Kind_Type: TANK; Calcfld: USGS 7; Storage: 50% ISOP, USGS 7; ; in USGS Tank 7; metal tag 1420 (in body cavity); methylmercury study.  See attached info.  July 2009",2019-05-27 05:21:51.0
MSB,Fish specimens,MSB:Fish:80342,14,Ptychocheilus lucius,Cyprinidae,whole organism (5% buffered formalin),,36.7809501,-108.6923575,,World Geodetic System 1984,United States,New Mexico,San Juan County,,,"San Juan River, 0.1 miles upstream from Shiprock bridge or where US HWY 64 crosses the river.",,,1999,07,08,"Collector(s): James N. Stuart, Donald E. Gibson",not recorded,,PreservedSpecimen,"MSB San Juan River Artificial Egg Release Study Incidental Fish Collections; verbatim collectors: James N. Stuart, Donald E. Gibson",2019-05-27 05:30:31.0
MSB,Fish specimens,MSB:Fish:80427,35,Ptychocheilus lucius,Cyprinidae,whole organism (5% buffered formalin),,36.7809501,-108.6923575,,World Geodetic System 1984,United States,New Mexico,San Juan County,,,"San Juan River, 0.1 miles upstream from Shiprock bridge or where US HWY 64 crosses the river.",,,1999,07,08,"Collector(s): James N. Stuart, Donald E. Gibson",not recorded,,PreservedSpecimen,"MSB San Juan River Artificial Egg Release Study Incidental Fish Collections; verbatim collectors: James N. Stuart, Donald E. Gibson",2019-05-27 05:30:31.0
MSB,Fish specimens,MSB:Fish:80434,15,Ptychocheilus lucius,Cyprinidae,whole organism (5% buffered formalin),,36.7809501,-108.6923575,,World Geodetic System 1984,United States,New Mexico,San Juan County,,,"San Juan River, 0.1 miles upstream from Shiprock bridge or where US HWY 64 crosses the river.",,,1999,07,08,Collector(s): Joshua R. Walters,not recorded,,PreservedSpecimen,MSB San Juan River Artificial Egg Release Study Incidental Fish Collections,2019-05-27 05:30:36.0
MSB,Fish specimens,MSB:Fish:80345,3,Ptychocheilus lucius,Cyprinidae,whole organism (5% buffered formalin),,36.7809501,-108.6923575,,World Geodetic System 1984,United States,New Mexico,San Juan County,,,"San Juan River, 0.1 miles upstream from Shiprock bridge or where US HWY 64 crosses the river.",,,1999,07,08,"Collector(s): James N. Stuart, Donald E. Gibson",not recorded,,PreservedSpecimen,"MSB San Juan River Artificial Egg Release Study Incidental Fish Collections; verbatim collectors: James N. Stuart, Donald E. Gibson",2019-05-27 05:30:36.0
MSB,Fish specimens,MSB:Fish:80348,3,Ptychocheilus lucius,Cyprinidae,whole organism (5% buffered formalin),,36.7809501,-108.6923575,,World Geodetic System 1984,United States,New Mexico,San Juan County,,,"San Juan River, 0.1 miles upstream from Shiprock bridge or where US HWY 64 crosses the river.",,,1999,07,08,Collector(s): Michael A. Farrington,not recorded,,PreservedSpecimen,MSB San Juan River Artificial Egg Release Study Incidental Fish Collections,2019-05-27 05:30:36.0
MSB,Fish specimens,MSB:Fish:80431,6,Ptychocheilus lucius,Cyprinidae,whole organism (5% buffered formalin),,36.7809501,-108.6923575,,World Geodetic System 1984,United States,New Mexico,San Juan County,,,"San Juan River, 0.1 miles upstream from Shiprock bridge or where US HWY 64 crosses the river.",,,1999,07,08,Collector(s): Joshua R. Walters,not recorded,,PreservedSpecimen,MSB San Juan River Artificial Egg Release Study Incidental Fish Collections,2019-05-27 05:30:37.0
MSB,Fish specimens,MSB:Fish:80441,5,Ptychocheilus lucius,Cyprinidae,whole organism (5% buffered formalin),,36.7809501,-108.6923575,,World Geodetic System 1984,United States,New Mexico,San Juan County,,,"San Juan River, 0.1 miles upstream from Shiprock bridge or where US HWY 64 crosses the river.",,,1999,07,08,Collector(s): Joshua R. Walters,not recorded,,PreservedSpecimen,MSB San Juan River Artificial Egg Release Study Incidental Fish Collections,2019-05-27 05:33:08.0
MSB,Fish specimens,MSB:Fish:80351,6,Ptychocheilus lucius,Cyprinidae,whole organism (5% buffered formalin),,36.7809501,-108.6923575,,World Geodetic System 1984,United States,New Mexico,San Juan County,,,"San Juan River, 0.1 miles upstream from Shiprock bridge or where US HWY 64 crosses the river.",,,1999,07,08,Collector(s): Michael A. Farrington,not recorded,,PreservedSpecimen,MSB San Juan River Artificial Egg Release Study Incidental Fish Collections,2019-05-27 05:33:09.0
MSB,Fish specimens,MSB:Fish:80362,1,Ptychocheilus lucius,Cyprinidae,whole organism (5% buffered formalin),,36.7809501,-108.6923575,,World Geodetic System 1984,United States,New Mexico,San Juan County,,,"San Juan River, 0.1 miles upstream from Shiprock bridge or where US HWY 64 crosses the river.",,,1999,07,08,Collector(s): Michael A. Farrington,not recorded,,PreservedSpecimen,MSB San Juan River Artificial Egg Release Study Incidental Fish Collections,2019-05-27 05:35:41.0
MSB,Fish specimens,MSB:Fish:80354,8,Ptychocheilus lucius,Cyprinidae,whole organism (5% buffered formalin),,36.7809501,-108.6923575,,World Geodetic System 1984,United States,New Mexico,San Juan County,,,"San Juan River, 0.1 miles upstream from Shiprock bridge or where US HWY 64 crosses the river.",,,1999,07,08,Collector(s): Michael A. Farrington,not recorded,,PreservedSpecimen,MSB San Juan River Artificial Egg Release Study Incidental Fish Collections,2019-05-27 05:35:42.0
MSB,Fish specimens,MSB:Fish:80356,4,Ptychocheilus lucius,Cyprinidae,whole organism (5% buffered formalin),,36.7809501,-108.6923575,,World Geodetic System 1984,United States,New Mexico,San Juan County,,,"San Juan River, 0.1 miles upstream from Shiprock bridge or where US HWY 64 crosses the river.",,,1999,07,08,Collector(s): Michael A. Farrington,not recorded,,PreservedSpecimen,MSB San Juan River Artificial Egg Release Study Incidental Fish Collections,2019-05-27 05:35:42.0
MSB,Fish specimens,MSB:Fish:80438,9,Ptychocheilus lucius,Cyprinidae,whole organism (5% buffered formalin),,36.7809501,-108.6923575,,World Geodetic System 1984,United States,New Mexico,San Juan County,,,"San Juan River, 0.1 miles upstream from Shiprock bridge or where US HWY 64 crosses the river.",,,1999,07,08,Collector(s): Joshua R. Walters,not recorded,,PreservedSpecimen,MSB San Juan River Artificial Egg Release Study Incidental Fish Collections,2019-05-27 05:35:42.0
MSB,Fish specimens,MSB:Fish:80360,5,Ptychocheilus lucius,Cyprinidae,whole organism (5% buffered formalin),,36.7809501,-108.6923575,,World Geodetic System 1984,United States,New Mexico,San Juan County,,,"San Juan River, 0.1 miles upstream from Shiprock bridge or where US HWY 64 crosses the river.",,,1999,07,08,Collector(s): Michael A. Farrington,not recorded,,PreservedSpecimen,MSB San Juan River Artificial Egg Release Study Incidental Fish Collections,2019-05-27 05:35:48.0
MSB,Fish specimens,MSB:Fish:80445,1,Ptychocheilus lucius,Cyprinidae,whole organism (5% buffered formalin),,36.7809501,-108.6923575,,World Geodetic System 1984,United States,New Mexico,San Juan County,,,"San Juan River, 0.1 miles upstream from Shiprock bridge or where US HWY 64 crosses the river.",,,1999,07,08,Collector(s): Joshua R. Walters,not recorded,,PreservedSpecimen,MSB San Juan River Artificial Egg Release Study Incidental Fish Collections,2019-05-27 05:38:04.0
MSB,Fish specimens,MSB:Fish:80374,1,Ptychocheilus lucius,Cyprinidae,whole organism (5% buffered formalin),,36.7809501,-108.6923575,,World Geodetic System 1984,United States,New Mexico,San Juan County,,,"San Juan River, 0.1 miles upstream from Shiprock bridge or where US HWY 64 crosses the river.",,,1999,07,08,Collector(s): Michael A. Farrington,not recorded,,PreservedSpecimen,MSB San Juan River Artificial Egg Release Study Incidental Fish Collections,2019-05-27 05:38:08.0
MSB,Fish specimens,MSB:Fish:80376,1,Ptychocheilus lucius,Cyprinidae,whole organism (5% buffered formalin),,36.7809501,-108.6923575,,World Geodetic System 1984,United States,New Mexico,San Juan County,,,"San Juan River, 0.1 miles upstream from Shiprock bridge or where US HWY 64 crosses the river.",,,1999,07,08,Collector(s): Michael A. Farrington,not recorded,,PreservedSpecimen,MSB San Juan River Artificial Egg Release Study Incidental Fish Collections,2019-05-27 05:38:09.0
MSB,Fish specimens,MSB:Fish:80366,2,Ptychocheilus lucius,Cyprinidae,whole organism (5% buffered formalin),,36.7809501,-108.6923575,,World Geodetic System 1984,United States,New Mexico,San Juan County,,,"San Juan River, 0.1 miles upstream from Shiprock bridge or where US HWY 64 crosses the river.",,,1999,07,08,Collector(s): Michael A. Farrington,not recorded,,PreservedSpecimen,MSB San Juan River Artificial Egg Release Study Incidental Fish Collections,2019-05-27 05:38:10.0
MSB,Fish specimens,MSB:Fish:80369,1,Ptychocheilus lucius,Cyprinidae,whole organism (5% buffered formalin),,36.7809501,-108.6923575,,World Geodetic System 1984,United States,New Mexico,San Juan County,,,"San Juan River, 0.1 miles upstream from Shiprock bridge or where US HWY 64 crosses the river.",,,1999,07,08,Collector(s): Michael A. Farrington,not recorded,,PreservedSpecimen,MSB San Juan River Artificial Egg Release Study Incidental Fish Collections,2019-05-27 05:38:11.0
MSB,Fish specimens,MSB:Fish:80448,4,Ptychocheilus lucius,Cyprinidae,whole organism (5% buffered formalin),,36.7809501,-108.6923575,,World Geodetic System 1984,United States,New Mexico,San Juan County,,,"San Juan River, 0.1 miles upstream from Shiprock bridge or where US HWY 64 crosses the river.",,,1999,07,08,Collector(s): Joshua R. Walters,not recorded,,PreservedSpecimen,MSB San Juan River Artificial Egg Release Study Incidental Fish Collections,2019-05-27 05:38:11.0
MSB,Fish specimens,MSB:Fish:80454,3,Ptychocheilus lucius,Cyprinidae,whole organism (5% buffered formalin),,36.7809501,-108.6923575,,World Geodetic System 1984,United States,New Mexico,San Juan County,,,"San Juan River, 0.1 miles upstream from Shiprock bridge or where US HWY 64 crosses the river.",,,1999,07,08,Collector(s): Joshua R. Walters,not recorded,,PreservedSpecimen,MSB San Juan River Artificial Egg Release Study Incidental Fish Collections,2019-05-27 05:40:47.0
MSB,Fish specimens,MSB:Fish:80473,1,Ptychocheilus lucius,Cyprinidae,whole organism (5% buffered formalin),,36.7809501,-108.6923575,,World Geodetic System 1984,United States,New Mexico,San Juan County,,,"San Juan River, 0.1 miles upstream from Shiprock bridge or where US HWY 64 crosses the river.",,,1999,07,08,Collector(s): Stephen R. Davenport,not recorded,,PreservedSpecimen,MSB San Juan River Artificial Egg Release Study Incidental Fish Collections,2019-05-27 05:43:13.0
MSB,Fish specimens,MSB:Fish:80457,2,Ptychocheilus lucius,Cyprinidae,whole organism (5% buffered formalin),,36.7809501,-108.6923575,,World Geodetic System 1984,United States,New Mexico,San Juan County,,,"San Juan River, 0.1 miles upstream from Shiprock bridge or where US HWY 64 crosses the river.",,,1999,07,08,Collector(s): Joshua R. Walters,not recorded,,PreservedSpecimen,MSB San Juan River Artificial Egg Release Study Incidental Fish Collections,2019-05-27 05:43:14.0
MSB,Fish specimens,MSB:Fish:80464,2,Ptychocheilus lucius,Cyprinidae,whole organism (5% buffered formalin),,36.7809501,-108.6923575,,World Geodetic System 1984,United States,New Mexico,San Juan County,,,"San Juan River, 0.1 miles upstream from Shiprock bridge or where US HWY 64 crosses the river.",,,1999,07,08,Collector(s): Joshua R. Walters,not recorded,,PreservedSpecimen,MSB San Juan River Artificial Egg Release Study Incidental Fish Collections,2019-05-27 05:43:23.0
MSB,Fish specimens,MSB:Fish:80344,2,Ptychocheilus lucius,Cyprinidae,whole organism (5% buffered formalin),,36.7809501,-108.6923575,,World Geodetic System 1984,United States,New Mexico,San Juan County,,,"San Juan River, 0.1 miles upstream from Shiprock bridge or where US HWY 64 crosses the river.",,,1999,07,08,"Collector(s): James N. Stuart, Donald E. Gibson",not recorded,,PreservedSpecimen,"MSB San Juan River Artificial Egg Release Study Incidental Fish Collections; verbatim collectors: James N. Stuart, Donald E. Gibson",2019-05-27 06:05:44.0
MSB,Fish specimens,MSB:Fish:80418,3,Ptychocheilus lucius,Cyprinidae,whole organism (5% buffered formalin),,36.7809501,-108.6923575,,World Geodetic System 1984,United States,New Mexico,San Juan County,,,"San Juan River, 0.1 miles upstream from Shiprock bridge or where US HWY 64 crosses the river.",,,1999,07,08,"Collector(s): James N. Stuart, Donald E. Gibson",not recorded,,PreservedSpecimen,"MSB San Juan River Artificial Egg Release Study Incidental Fish Collections; verbatim collectors: James N. Stuart, Donald E. Gibson",2019-05-27 06:05:45.0
MSB,Fish specimens,MSB:Fish:80420,1,Ptychocheilus lucius,Cyprinidae,whole organism (5% buffered formalin),,36.7809501,-108.6923575,,World Geodetic System 1984,United States,New Mexico,San Juan County,,,"San Juan River, 0.1 miles upstream from Shiprock bridge or where US HWY 64 crosses the river.",,,1999,07,08,"Collector(s): James N. Stuart, Donald E. Gibson",not recorded,,PreservedSpecimen,"MSB San Juan River Artificial Egg Release Study Incidental Fish Collections; verbatim collectors: James N. Stuart, Donald E. Gibson",2019-05-27 06:05:46.0
MSB,Fish specimens,MSB:Fish:80423,44,Ptychocheilus lucius,Cyprinidae,whole organism (5% buffered formalin),,36.7809501,-108.6923575,,World Geodetic System 1984,United States,New Mexico,San Juan County,,,"San Juan River, 0.1 miles upstream from Shiprock bridge or where US HWY 64 crosses the river.",,,1999,07,08,"Collector(s): James N. Stuart, Donald E. Gibson",not recorded,,PreservedSpecimen,"MSB San Juan River Artificial Egg Release Study Incidental Fish Collections; verbatim collectors: James N. Stuart, Donald E. Gibson",2019-05-27 06:05:46.0
MSB,Fish specimens,MSB:Fish:59945,1,Ptychocheilus lucius,Cyprinidae,"whole organism (formalin-fixed, 70% ethanol)",,37.000385,-109.026654,,North American Datum 1927,United States,Colorado,Montezuma County,,,"San Juan River, 0.3 miles upstream of Four Corners bridge or where US HWY 160 crosses the river in Colorado.",,.5 meters,2005,05,11,"Collector(s): Michael A. Farrington, Tamara L. Max",not recorded,,PreservedSpecimen,"Kind_Type: VIAL JAR; Calcfld: 76-O17; Storage: 70% EtOH, 76-O17; Photograph No. 0766; Photograph number: Photograph No. 0766",2019-05-27 03:21:25.0
MSB,Fish specimens,MSB:Fish:98143,1,Ptychocheilus lucius,Cyprinidae,whole organism (95% ethanol),,37.284564,-110.291379,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 6.7 miles upstream of Clay Hills, where Recreation Road 430 or Whirlwind Crossing meets the river.",,.45 meters,2014,07,17,"Collector(s): W. H. Brandenburg, Scott L. Durst, Chris A. Cheek",not recorded,,PreservedSpecimen,"San Juan River 2014 Larval Colorado Pikeminnow and Razorback Sucker Survey; verbatim collectors: W. Howard Brandenburg, Scott L. Durst, Chris A. Cheek",2019-05-27 05:54:17.0
